7.261285247488806E-4,0.014038484811811691,0.04272056153939247,0.019968534430594216,1.2102142079148009E-4,0.0033885997821614428,0.01173907781677357,0.0027834926782040422,0.026019605470168218,2.4204284158296018E-4,0.014885634757352051,0.13905361248941062,0.014159506232603172,0.18201621687038605,3.630642623744403E-4,0.01258622776231393,6.051071039574004E-4,0.07551736657388358,0.05930049618782524,0.16567832506353625,0.009318649400943967,0.05361248941062568,0.009439670821735448,8.471499455403607E-4,0.027955948202831902,0.003751664044535883,0.10916132155391504
0.08294209702660407,0.0036515388628064684,0.0036515388628064684,5.216484089723526E-4,0.20187793427230047,0.0010432968179447052,5.216484089723526E-4,0.0010432968179447052,0.013041210224308816,0.004173187271778821,5.216484089723526E-4,0.06885758998435054,5.216484089723526E-4,0.001564945226917058,0.07303077725612937,0.001564945226917058,5.216484089723526E-4,0.04329681794470527,0.047991653625456446,0.004694835680751174,0.058424621804903494,0.003129890453834116,0.0010432968179447052,5.216484089723526E-4,0.02608242044861763,5.216484089723526E-4,0.35524256651017216
0.31357615894039736,6.622516556291391E-4,0.009933774834437087,3.3112582781456954E-4,0.07880794701986756,3.3112582781456954E-4,3.3112582781456954E-4,0.10562913907284768,0.026490066225165563,3.3112582781456954E-4,0.08509933774834437,0.03145695364238411,3.3112582781456954E-4,9.933774834437086E-4,0.1672185430463576,3.3112582781456954E-4,6.622516556291391E-4,0.030794701986754967,0.0013245033112582781,0.07516556291390729,0.04437086092715232,3.3112582781456954E-4,3.3112582781456954E-4,3.3112582781456954E-4,0.0033112582781456954,3.3112582781456954E-4,0.02119205298013245
0.046750663129973474,0.001326259946949602,0.004973474801061008,0.011273209549071617,0.10510610079575597,0.001326259946949602,0.0033156498673740055,0.001989389920424403,0.07891246684350132,0.001989389920424403,6.63129973474801E-4,0.005968169761273209,9.946949602122016E-4,0.011604774535809019,0.11803713527851459,6.63129973474801E-4,3.315649867374005E-4,0.04078249336870027,0.05570291777188329,0.0029840848806366046,0.010941644562334218,0.001326259946949602,9.946949602122016E-4,3.315649867374005E-4,0.017241379310344827,3.315649867374005E-4,0.47380636604774534
0.06307503578000409,0.07258229400940502,0.02218360253526886,0.05050092005724801,0.03506440400736046,0.005520343488039256,0.0034757718258024944,0.003271314659578818,0.0049069719893682275,3.066857493355142E-4,9.200572480065427E-4,0.028726231854426496,0.01431200163565733,0.07493355142097731,0.004191371907585361,0.007667143733387855,0.0010222858311183807,0.11020241259456144,0.0921079533837661,0.030361889184215906,0.0010222858311183807,0.013494172970762625,0.00633817215293396,0.017685544878347986,0.0136986301369863,0.0010222858311183807,0.3214066653036189
0.07163531114327062,7.23589001447178E-4,0.002170767004341534,7.23589001447178E-4,0.07452966714905933,0.04486251808972504,0.001447178002894356,0.001447178002894356,0.09840810419681621,7.23589001447178E-4,7.23589001447178E-4,0.05137481910274964,7.23589001447178E-4,0.001447178002894356,0.11215629522431259,7.23589001447178E-4,7.23589001447178E-4,0.09768451519536903,0.001447178002894356,0.03979739507959479,0.04052098408104197,7.23589001447178E-4,0.001447178002894356,7.23589001447178E-4,7.23589001447178E-4,7.23589001447178E-4,0.3516642547033285
0.05243036592026215,0.002184598580010923,0.004369197160021846,5.461496450027307E-4,0.10212998361551065,0.0010922992900054614,0.0038230475150191155,0.16602949208083015,0.038776624795193886,0.0010922992900054614,5.461496450027307E-4,0.0890223921354451,0.0010922992900054614,0.011469142545057346,0.06280720917531403,5.461496450027307E-4,5.461496450027307E-4,0.027307482250136537,0.017476788640087382,0.0038230475150191155,0.022938285090114693,5.461496450027307E-4,5.461496450027307E-4,5.461496450027307E-4,0.0038230475150191155,5.461496450027307E-4,0.3839432004369197
0.20979431929480902,9.794319294809011E-4,3.917727717923604E-4,1.958863858961802E-4,0.44701273261508323,1.958863858961802E-4,1.958863858961802E-4,7.835455435847208E-4,0.12850146914789423,1.958863858961802E-4,1.958863858961802E-4,3.917727717923604E-4,0.0013712047012732615,5.876591576885406E-4,0.06758080313418217,1.958863858961802E-4,1.958863858961802E-4,0.012732615083251714,0.0031341821743388833,0.046229187071498534,0.007835455435847209,1.958863858961802E-4,1.958863858961802E-4,1.958863858961802E-4,0.007051909892262488,1.958863858961802E-4,0.06346718903036239
0.008354994430003714,0.005755662829558114,0.04790196806535462,0.04455997029335314,0.023208317861121427,0.02116598588934274,0.046787968808020795,1.856665428889714E-4,1.856665428889714E-4,1.856665428889714E-4,0.010954326030449314,0.03323431117712588,0.044002970664686225,0.30022279985146677,0.04474563683624211,0.010954326030449314,0.0012996658002228,0.030820646119569254,0.1292239138507241,0.12625324916450056,1.856665428889714E-4,0.019123653917564053,1.856665428889714E-4,0.0022279985146676567,1.856665428889714E-4,5.569996286669142E-4,0.04753063497957668
0.31645569620253167,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.0949367088607595,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.08227848101265822,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.36075949367088606,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.006329113924050633,0.006329113924050633
